sweep,run_id,group,label,diag_error,status,n_obstacles,mean_consistency,runtime_s,stitch_h_line_count,stitch_v_line_count,stitch_h_angle_std_deg,stitch_v_angle_std_deg,stitch_h_spacing_cv,stitch_v_spacing_cv,stitch_content_frac,stitch_convexity_ratio,stitch_bbox_aspect_ratio,stitcher_frames_placed,stitcher_frames_failed,stitcher_placement_rate,stitcher_keyframes,stitcher_grid_refined_frac,stitcher_grid_skipped_frac,pg_rms_before,pg_rms_after,pg_rms_ratio,pg_marker_count,pg_edge_count,pg_frame_count,dewarp_h_line_count,dewarp_v_line_count,dewarp_skipped,green_hull_area_frac,green_hull_convexity,green_pixel_frac,blob_count,blob_mean_area_frac,blob_std_area_frac,blob_max_area_frac,blob_mean_consistency,blob_std_consistency,blob_min_consistency,blob_count_high_consistency,marker_amr_found,marker_amr_instance_count,marker_amr_x_norm,marker_amr_y_norm,marker_amr_inside_hull,marker_goal_found,marker_goal_instance_count,marker_goal_x_norm,marker_goal_y_norm,marker_goal_inside_hull,inter_marker_distance_norm,cfg_artifact_thresh,cfg_blur_thresh,cfg_feature_exclude_dilate_px,cfg_feature_exclude_hsv,cfg_feature_extractor,cfg_feature_matcher,cfg_grid_hsv_h_hi,cfg_grid_hsv_h_lo,cfg_grid_hsv_s_lo,cfg_grid_hsv_v_lo,cfg_grid_match_dist,cfg_grid_min_intersections,cfg_keyframe_interval,cfg_lookback,cfg_mad_factor,cfg_match_ratio,cfg_max_movement,cfg_min_inliers,cfg_min_keypoint_bins,cfg_min_movement,cfg_pg_huber_delta,cfg_pg_iterations,cfg_pg_loop_weight,cfg_pg_marker_weight,cfg_pg_odom_weight,cfg_processing_scale,cfg_static_pixel_thresh,cfg_target_fps,cfg_use_fiducials,cfg_use_grid_intersections,cfg_use_pose_graph
scan18,B018,B,pass,False,ok,8,0.9936509728431702,28.3,1233.0,1222.0,6.428072036124927,79.33244423400889,2.953201877974124,3.464670352174734,0.8578297777777778,0.9446496397363896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1233.0,1222.0,0.0,0.9507805952457524,0.3000107128194583,0.28524436411458703,8.0,0.010805806928019473,0.01124610530632836,0.038795973361728464,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7126872219512718,0.6796681845908722,1.0,1.0,1.0,0.17110570220760138,0.208984257656013,1.0,0.5109298725835738,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,15,12,3.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B019,B,pass,False,ok,7,0.9982758164405823,30.9,1191.0,1311.0,4.749026712639727,67.34040062209678,2.9954657639096096,3.049723528958604,0.9172988888888889,0.9797239604785947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1191.0,1311.0,0.0,0.9519668205241757,0.2999123124912842,0.2855065705583808,7.0,0.010823534702994879,0.013377055529703374,0.04200131990767996,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.6999048963918044,0.6841753017111764,1.0,1.0,1.0,0.16915371081317562,0.1962209406282195,1.0,0.5088086721007428,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,3,16,3.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B020,B,pass,False,ok,8,0.988850474357605,32.1,1206.0,1275.0,5.486017300978684,73.03167047047555,2.764569140122369,3.41596745147198,0.856192,0.9460778587190523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1206.0,1275.0,0.0,0.9525489138041605,0.301715080791662,0.28739837248643213,8.0,0.010709409768517215,0.011396711805657338,0.039129431892678285,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7105609944227387,0.6784680586270773,1.0,1.0,1.0,0.17379143998418675,0.2006081922453464,1.0,0.5113812967782373,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,5,16,3.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B021,B,pass,False,ok,9,0.9896727204322815,32.1,1322.0,1466.0,7.629546534680915,65.53852755089902,2.8620233005197724,3.2351672501315454,0.9033356666666666,0.977248205978751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1322.0,1466.0,0.0,0.9446791146703615,0.30496180735274464,0.28809105017826414,9.0,0.008961687620969692,0.011179411439524016,0.03862898911009463,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.693515934001483,0.6766063099191407,1.0,1.0,1.0,0.17199252776450347,0.20105637523531034,1.0,0.49832768926416576,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,7,16,3.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B022,B,pass,False,ok,8,0.9837657809257507,29.1,1168.0,1163.0,6.302803685333324,77.02769032704697,2.471997122771028,3.499970436706891,0.858491,0.9444601146454528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1168.0,1163.0,0.0,0.9499823816126016,0.3020649073605607,0.2869563400959753,8.0,0.010710755937837099,0.0112227891943258,0.03864152246042669,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7091241809574435,0.6844570979215188,1.0,1.0,1.0,0.1669136009350553,0.21179488355651313,1.0,0.5124949086183296,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,16,3.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B023,B,pass,False,ok,8,0.979837954044342,29.6,1295.0,1200.0,4.099714023148168,74.40862991964357,2.9007305385263553,3.395674404532754,0.8527648888888889,0.9466043555187718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1295.0,1200.0,0.0,0.9556399021583627,0.29908507393816586,0.2858176307952955,8.0,0.010450849141705024,0.011462668443410812,0.03891697156577775,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7080510214549816,0.686035770832447,1.0,1.0,1.0,0.17558364417477396,0.19488067279612845,1.0,0.5144524207944626,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,12,16,3.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B024,B,pass,False,ok,8,0.9926375150680542,26.6,1206.0,1297.0,4.164798346066141,74.48785255656547,2.868667443986951,3.5832023027651925,0.8589141111111112,0.9448735058708542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1206.0,1297.0,0.0,0.9500486130100644,0.30046851589191503,0.2854596967763064,8.0,0.01087868965150383,0.01133355351414674,0.0390545529122172,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.708876551856411,0.6805262204353087,1.0,1.0,1.0,0.17394514908396863,0.20877748180851358,1.0,0.5075275345531612,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,15,16,3.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B025,B,pass,False,ok,7,0.9979859590530396,27.3,1296.0,1277.0,5.6942083099816845,63.900538746256416,3.03178356308283,2.8245920286019714,0.9172986666666667,0.9798382007134859,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1296.0,1277.0,0.0,0.9519233897807702,0.3000049886896096,0.2855817657845548,7.0,0.010832666828843136,0.01333565498474581,0.04191272100431112,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.6995457313667041,0.6839165636696722,1.0,1.0,1.0,0.16881063924309753,0.19639294916310565,1.0,0.5085689102803533,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,3,20,3.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B026,B,pass,False,ok,8,0.996559202671051,27.8,1216.0,1238.0,5.010716394354894,75.7047929243359,2.555592222414032,3.4249730712631297,0.8561976666666666,0.9460824941049615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1216.0,1238.0,0.0,0.9533785409910537,0.30231617826652,0.28822175695372615,8.0,0.010515750541961974,0.011518097127435956,0.03926359064284602,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7111181585971972,0.6839063754363252,1.0,1.0,1.0,0.1730024801761461,0.19409403773950099,1.0,0.5172696272926184,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,5,20,3.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B027,B,pass,False,ok,9,0.970542848110199,29.5,1281.0,1314.0,5.058929244959043,66.09979151449535,2.8342245444238685,2.458839951246353,0.9033328888888889,0.9772485487460076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1281.0,1314.0,0.0,0.9498775529421327,0.3052267075245097,0.28992799803596536,9.0,0.009021129768321286,0.01123891782152098,0.038831893406148406,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7005128205128205,0.6766476809720847,1.0,1.0,1.0,0.16711474902790693,0.20105066249452708,1.0,0.504223481878648,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,7,20,3.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B028,B,pass,False,ok,8,0.9787241220474243,30.0,1084.0,1193.0,4.4674438657422835,78.44447578000397,2.429887483098807,3.367964659374161,0.858491,0.9444601146454528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1084.0,1193.0,0.0,0.9428011536347967,0.3018406517381495,0.2845757146726063,8.0,0.010633072472561567,0.01111990692593384,0.03830539229554286,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.6978129171609042,0.6845099747521456,1.0,1.0,1.0,0.17422582285475932,0.21216267661301355,1.0,0.5016120024482221,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,20,3.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B029,B,pass,False,ok,8,0.9794104099273682,32.3,1320.0,1192.0,4.035238251210575,74.59422300319315,3.016767382521306,3.3496991943879686,0.8527721111111111,0.9465990628050825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1320.0,1192.0,0.0,0.9553062803783618,0.29939555735997786,0.2860144562633669,8.0,0.010439709142267753,0.01141844102853013,0.03879261678646596,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7076242513559754,0.6861202343310066,1.0,1.0,1.0,0.17569433283205674,0.1952116004434613,1.0,0.5140384477176445,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,12,20,3.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B030,B,pass,False,ok,8,0.992228090763092,32.9,1234.0,1229.0,5.440714249329244,78.8524993225655,2.7677133359240536,3.252038329170091,0.8589153333333334,0.944873233512614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1234.0,1229.0,0.0,0.9500846549116628,0.3007042133651821,0.28569445878554206,8.0,0.010812444196087984,0.011294957851913997,0.03893556508481603,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7089644553175589,0.6798835340132674,1.0,1.0,1.0,0.1736233568205356,0.20857728824795319,1.0,0.5075434396671116,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,15,20,3.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B031,B,pass,False,ok,6,0.9649608135223389,31.7,1069.0,1059.0,4.027152720204655,69.95334173067742,2.813631535627736,3.0153712225311513,0.8584851111111111,0.9492900289521035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1069.0,1059.0,0.0,0.9488240687157492,0.2963923282824956,0.2812241748571315,6.0,0.01240307395252487,0.013814108778135575,0.0418440464037403,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.698321362434812,0.6827085463479422,1.0,1.0,1.0,0.16633267703963484,0.1921604406399427,1.0,0.5145033909173503,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,3,8,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B032,B,pass,False,ok,8,0.9866411089897156,29.7,1187.0,1168.0,7.908613056206577,76.151280428772,2.8582181975207703,3.137920285890143,0.861262,0.9475841235461399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1187.0,1168.0,0.0,0.950234258959785,0.31113285209777114,0.29564909515116994,8.0,0.010201569472224895,0.01195405498239438,0.03982088296157967,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7125048058458489,0.6761976747117946,1.0,1.0,1.0,0.16990322475406233,0.1847584446143758,1.0,0.5213654455150043,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,5,8,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B033,B,pass,False,ok,7,0.9898125529289246,26.9,1081.0,1150.0,5.314036929089951,70.14918135143837,2.6490419422003764,2.985727042687955,0.851218,0.9468811969051815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1081.0,1150.0,0.0,0.9464851576107286,0.30935932393926585,0.2928040084770045,7.0,0.011137196636936268,0.012346666777373304,0.03969731920826542,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.6907298781112802,0.6852030188182713,1.0,1.0,1.0,0.16887565841752605,0.17660830383582074,1.0,0.5162261532188044,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,7,8,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B034,B,pass,False,ok,7,0.9973230361938477,25.5,1075.0,1052.0,7.02825740508411,71.57563363139884,2.7590433771971172,3.129497420964843,0.8610624444444445,0.9461549994480313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1075.0,1052.0,0.0,0.9447496218765399,0.3060224362723563,0.2891145809540462,7.0,0.011823895615303526,0.012431845278734288,0.04035408126165262,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7021447654107766,0.686958285180905,1.0,1.0,1.0,0.16551579898600624,0.1829887457567755,1.0,0.5230825228489898,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,8,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B035,B,pass,False,ok,8,0.9948974251747131,24.1,1257.0,1108.0,4.8954438273402054,66.55229861541227,3.0001051038777518,3.0952623624075772,0.8603368888888889,0.9467935525372939,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1257.0,1108.0,0.0,0.9512458157898344,0.30891169416232217,0.29385095652045795,8.0,0.010133332623307853,0.01200825947973494,0.03992622062965866,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7046126813115418,0.6875504471325457,1.0,1.0,1.0,0.17195087028369127,0.18773140914411862,1.0,0.5188382238644518,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,12,8,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B036,B,pass,False,ok,7,0.987593948841095,28.2,1177.0,1148.0,6.9339956766213335,72.26180766441495,3.075353012936945,3.2155623569798326,0.8635983333333334,0.9459047074986379,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1177.0,1148.0,0.0,0.9395421115733805,0.309127658678338,0.290438453180381,7.0,0.011494126590336448,0.012006405526577234,0.03942354163673327,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7032459730098471,0.6827515965821055,1.0,1.0,1.0,0.17333512414254562,0.20060792929721846,1.0,0.5099610152898352,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,15,8,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B037,B,pass,False,ok,6,0.9587182402610779,26.3,1151.0,1084.0,6.5021037244279665,67.27102673725472,2.7466658037387663,2.908345786930667,0.8584851111111111,0.9492900289521035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1151.0,1084.0,0.0,0.9510562876189722,0.29865109099608744,0.2840339978960948,6.0,0.01226705029970492,0.013968836369145265,0.04198758846485961,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7044988184933547,0.6865095310981556,1.0,1.0,1.0,0.16615647932336314,0.1827380633452145,1.0,0.5237927675177987,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,3,10,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B038,B,pass,False,ok,6,0.996630072593689,27.3,1230.0,1168.0,5.338763781603339,78.61771196840203,2.777601547719429,3.089752415283546,0.861262,0.9475841235461399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1230.0,1168.0,0.0,0.9518926725737308,0.3141949566159096,0.2990798769623056,6.0,0.013140802610854428,0.012649234960889223,0.04010832910163901,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7115100576858158,0.6824033188636695,1.0,1.0,1.0,0.16955112673602862,0.17381544407201077,1.0,0.5280967343828971,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,5,10,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B039,B,pass,False,ok,9,0.974183976650238,30.0,1219.0,1052.0,4.917012756182265,69.78069965217013,2.7866271522075716,2.847547865525,0.851218,0.9468811969051815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1219.0,1052.0,0.0,0.9455530336769311,0.30638971265708564,0.28970772229031055,9.0,0.009128856023181683,0.011482788780404214,0.03957186824106883,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.6963304684180306,0.6815877696022656,1.0,1.0,1.0,0.16656756138660203,0.19617073956547984,1.0,0.5111969131481624,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,7,10,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B040,B,pass,False,ok,7,0.9826993942260742,30.3,1138.0,1085.0,8.11452755958057,74.05410147973002,2.38581340601248,3.1811083145196912,0.8610624444444445,0.9461549994480313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1138.0,1085.0,0.0,0.9424710358751448,0.30983241359451674,0.2920080757881205,7.0,0.011844108446296386,0.012266317121616358,0.04009729771703058,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7013625029894694,0.6836853742045086,1.0,1.0,1.0,0.16543498949707605,0.19172942775670937,1.0,0.5177473758742019,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,10,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B041,B,pass,False,ok,8,0.9771108031272888,28.8,1178.0,1123.0,3.970863378980212,71.08801202994944,2.9423685612225876,3.090496214882836,0.8603368888888889,0.9467935525372939,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1178.0,1123.0,0.0,0.9482931379622914,0.3088876359912371,0.29291602561188423,8.0,0.010206191375770994,0.011822982713715447,0.039627356120703554,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7057177165122052,0.6830587181765471,1.0,1.0,1.0,0.17101375522412193,0.19605264362908478,1.0,0.5146119705693466,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,12,10,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B042,B,pass,False,ok,7,0.9950975775718689,30.7,1231.0,1206.0,5.410550341449765,69.57414700199003,3.0832002762376094,3.267318919982177,0.8635983333333334,0.9459047074986379,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1231.0,1206.0,0.0,0.9429800068230254,0.31357344650431573,0.29569349072415924,7.0,0.011395781392604035,0.012201609886995618,0.03969207645378839,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7022867745981921,0.688020518085677,1.0,1.0,1.0,0.17316952719884487,0.19166818567496463,1.0,0.5154404288394356,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,15,10,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B043,B,pass,False,ok,6,0.9579305052757263,28.1,1157.0,1051.0,3.606570838446678,73.17675694979954,2.427347255859772,2.9893043490906854,0.8584851111111111,0.9492900289521035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1157.0,1051.0,0.0,0.9511722243610586,0.2980630317079521,0.28350927686945354,6.0,0.012261910859251513,0.013973789019652292,0.04198382609509933,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7026305784269871,0.686101713865728,1.0,1.0,1.0,0.16598093128225308,0.18205843213586773,1.0,0.522919027935926,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,3,12,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B044,B,pass,False,ok,8,0.9854276776313782,30.2,1249.0,1138.0,6.6611893123119215,74.09167334142907,2.9256668332895233,3.0897430209744194,0.861262,0.9475841235461399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1249.0,1138.0,0.0,0.9453389094483766,0.31198138220510324,0.29492813962196945,8.0,0.010099701357443343,0.011885034092346203,0.03955261257709838,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7051896166927696,0.6762957265202215,1.0,1.0,1.0,0.17379041246083468,0.18435162716700637,1.0,0.5150357488503502,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,5,12,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B045,B,pass,False,ok,9,0.9773901104927063,27.1,1222.0,1194.0,6.605996392479638,65.58317591201869,2.2918233939227823,3.0426699652825673,0.851218,0.9468811969051815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1222.0,1194.0,0.0,0.9432211465531268,0.30863438357411555,0.2911104771404948,9.0,0.009088035761487754,0.011463359887805707,0.03948615297986707,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.6895517128584419,0.6814298797354813,1.0,1.0,1.0,0.16874064670205563,0.19547833967265604,1.0,0.5061892607262842,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,7,12,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B046,B,pass,False,ok,7,0.9969408512115479,27.0,1085.0,1066.0,5.471156269966273,71.55336953930151,2.4970591939716695,3.2421858726253685,0.8610624444444445,0.9461549994480313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1085.0,1066.0,0.0,0.9410021396075365,0.3077441085776521,0.28958786462318464,7.0,0.011740539394452326,0.01234805586848257,0.04010156612560811,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.6943065397543957,0.6872026822908307,1.0,1.0,1.0,0.16797742898047816,0.18285587853564605,1.0,0.5171895831458635,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,12,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B047,B,pass,False,ok,8,0.9771108031272888,31.4,1178.0,1123.0,3.970863378980212,71.08801202994944,2.9423685612225876,3.090496214882836,0.8603368888888889,0.9467935525372939,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1178.0,1123.0,0.0,0.9482931379622914,0.3088876359912371,0.29291602561188423,8.0,0.010206191375770994,0.011822982713715447,0.039627356120703554,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7057177165122052,0.6830587181765471,1.0,1.0,1.0,0.17101375522412193,0.19605264362908478,1.0,0.5146119705693466,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,12,12,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B048,B,pass,False,ok,7,0.9954016804695129,30.7,1159.0,1210.0,8.554364257465872,64.05527856945726,3.1164572276938065,3.2310653718937403,0.8635983333333334,0.9459047074986379,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1159.0,1210.0,0.0,0.9435847961321663,0.3112036262935745,0.2936470102718134,7.0,0.011408818638988672,0.012212721272078347,0.03973625182493156,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7027585123625988,0.6878839244349148,1.0,1.0,1.0,0.1731209237844923,0.19164238413355536,1.0,0.5156843772217853,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,15,12,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,B049,B,pass,False,ok,6,0.9486492276191711,34.0,1210.0,1089.0,5.41506514425526,70.59522839288861,2.572969822408765,2.9741172125999165,0.8584851111111111,0.9492900289521035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1210.0,1089.0,0.0,0.9491784420966255,0.29888642545918914,0.28369655168118235,6.0,0.012277791259113548,0.013975967751936443,0.0420092741232917,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.6965570441194551,0.6864181771088292,1.0,1.0,1.0,0.16593880488590454,0.18329572191952673,1.0,0.5190073453171942,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,3,16,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
